left_entity_id,left_name,right_business_id,right_name,confidence,
32525,ground 330 mayfield dr ste d4,84122,ground 330 mayfield dr ste d4,1,
21287,grounded plant  floral co 1503 e michigan st,34271,grounded plant and floral co 1503 e michigan st,1,
43869,grow academy 830 kirkwood ave,80868,grow academy 830 kirkwood ave,1,
64414,guadalajara grill mexican restaurant 9918 e washington st,27119,guadalajara grill mexican restaurant 9918 e washington st,1,
64680,gypsy ibrows 8721 little rd,21135,gypsy ibrows 8721 little rd,1,
34395,guardian training center 1528 campus dr,57274,guardian training center 1528 campus dr,1,
31339,guies auto body 5244 umbria st,57153,guies auto body 5244 umbria st,1,
77085,gulf coast european automotive 203 s myrtle ave,8724,gulf coast european automotive 203 s myrtle ave,1,
83705,the ozona pig 311 orange st,2078,the ozona pig 311 orange st,1,
76725,mertz auto body 989 gravois rd,37627,mertz auto body 989 gravois rd,1,
74008,mermaid tavern 6719 n nebraska ave,14082,mermaid tavern 6719 n nebraska ave,1,
78767,opry mills 433 opry mills dr,86659,ss b 433 opry mills dr c32,1,
3040,gutter gurus 431 rhawn st,61582,gutter gurus 431 rhawn st,1,
73100,hanan morris  md 508 s habana ave ste 260,7219,morris r hanan md pa 508 s habana ave ste 260,1,
36903,handcrafted healing 2011 1st ave n,20228,handcrafted healing 2011 1st ave n,1,
57924,hands on sweets 3601 w kennedy blvd ste e,19176,hands on sweets 3601 w kennedy blvd ste e,1,
18450,hazelwoods body shop 102 century ct,81655,hazelwoods body shop 102 century ct,1,
84343,haus love 5901 n college ave,29484,haus love 5901 n college ave,1,
43596,memphis market  grill 2327 e huntingdon st,69362,memphis market  grill 2327 e huntingdon,1,
58127,the monkey  the elephant 2831 w girard ave,60894,the monkey  the elephant 2831 w girard ave,1,
46002,havertown pizza  restaurant 2016 darby rd,60174,havertown pizza  restaurant 2016 darby rd,1,
50378,hawkins barbershop 1101 riverwood dr,82775,hawkins barbershop 1101 riverwood dr,1,
11874,hawthorne bottle shoppe 2927 central ave,15917,hawthorne bottle shoppe 2927 central ave,1,
26775,the modern paws 1120 e kennedy blvd unit 144,16627,the modern paws 1120 e kennedy blvd unit 144,1,
17241,memory lane customizing  fabrication 1684 s florissant rd,48686,memory lane customizing and fabrication 1684 s florissant rd,1,
73847,sushi club 8028 s emerson ave ste bb,29204,sushi club 188 8028 s emerson ave ste bb,1,
8322,hatwrks 1027 8th ave s,86867,hatwrks 1027  8th ave s,1,
11055,head house books 619 s 2nd st,77505,head house books 619 s 2nd st,1,
28331,melograno 2012 sansom st,51857,melograno 2012 sansom st,1,
36972,planet fitness 5302 n keystone ave,28174,keystone fitness 5302 n keystone ave,1,
88362,headquarters 4902 charlotte pike,89244,headquarters 4902 charlotte pike na,1,
2826,the mens salon 1611 walnut st fl 2,65833,the mens salon 1611 walnut st fl 2,1,
70080,sushi ninja  brandon 903 e bloomingdale ave,405,sushi ninja brandon 903 e bloomingdale ave,1,
77434,healing hands massage 1127 west chester pike,67158,healing hands massage 1127 west chester pike,1,
48599,health first centers 74 malin rd,76921,health first centers 74 malin rd,1,
45399,haucks garage 101 e hancock st,59677,haucks garage 101 e hancock st,1,
68336,hats off barbershop 2519 mcmullen booth rd ste 208,19680,hats off barbershop 2519 mcmullen booth rd ste 208,1,
494,optilife chiropractic 8377 gunn hwy,9571,optilife chiropractic 8377 gunn hwy na,1,
88481,harbor master tiki grille 4999 harbor lights dr,10946,harbor master tiki grille 4999 harbor lights dr,1,
77107,hanna haunted acres 7323 e hanna ave,28799,hanna haunted acres 7323 e hanna ave,1,
88636,hanois pho 1501 w chester pike,74587,hanois pho 1501 w chester pike,1,
90062,plnk stl 1560 s lindbergh blvd,41834,plnk 1560 s lindbergh blvd,1,
58804,plazza natural stone 5312 crenshaw st,5082,plazza natural stone 5312 w crenshaw st,1,
65304,mercy lounge 1 cannery row,80955,mercy lounge 1 cannery row,1,
91183,the mulch stop 6262 nolensville pike,86532,the mulch stop 6262 nolensville pike,1,
68847,mercer cafe 2619 e westmoreland st,63267,mercer cafe 2619 e westmoreland st,1,
55544,plaza garibaldi 935 washington ave,66584,plaza garibaldi 935 washington ave,1,
2742,harding house brewing company 904 51st ave n,90723,harding house brewing company 904 51st ave n,1,
54113,playarts 1241 n front st,61045,playarts 1241 n front st,1,
48757,optimal massage 121 e gay st,72841,optimal massage 121 e gay st,1,
60633,harlan ruby 805 woodland st,87510,harlan ruby 805 woodland st,1,
61332,the movers moving  storage 4501 n florida ave,19564,the movers moving  storage 4501 n florida ave,1,
6567,harpeth hills animal hospital 329 clofton dr,82009,harpeth hills animal hospital p 329 clofton dr,1,
51060,playtime learning academy 4701 ehrlich rd,1914,playtime learning academy 4701 ehrlich rd,1,
19166,optimal physical therapy gym 1105 e passyunk ave,55825,optimal physical therapy gym 1105 e passyunk ave,1,
26332,hartley chiropractic center 2653 ulmerton rd,8142,hartley chiropractic center co 2653 ulmerton rd,1,
63861,menard premium detailing 125 industrial dr,63679,menard premium detailing 125 industrial dr,1,
41551,gringeri family medicine 770 newtown yardley rd ste 221,60720,gringeri family medicine pc 770 newtown yardley rd ste 221,1,
57604,grilliant foods 4320 w 96th st,34898,grilliant foods 4320 w 96th st,1,
28339,glendale automotive 2802 e 62nd st,30502,glendale automotive 2802 e 62nd st,1,
18713,mestizos mexican cuisine 699 old hickory blvd,81726,mestizos mexican cuisine 699 old hickory blvd,1,
41726,goldsteins clothing 2537 s broad st,78424,goldsteins clothing 2537 s broad st,1,
23353,polished spa and hair design 221 conestoga rd,65823,polished spa and hair design 221 conestoga rd,1,
5877,gomez upholstery 6487 chippewa st,45080,gomez upholstery 6487 chippewa st na,1,
82398,gonzalez auto parts 520 n raceway rd,28364,gonzalez auto parts 520 n raceway rd,1,
84991,polished nails  spa at tampa 15413 n dale mabry hwy,1075,polished nails and spa at tampa 15413 n dale mabry hwy,1,
65959,good earth natural food 6350 guilford ave,28110,good earth natural food 6350 guilford ave,1,
31868,good flavor 2439 s 12th st,78706,new good flavor 2439 s 12th st,1,
11094,southhouse 2535 s 13th st,70600,southhouse co 2535 s 13th st,1,
58706,mias beauty 8350 n armenia ave ste a,25778,mias beauty 8350 n armenia ave ste a,1,
71144,ooh la la salon 133 n church st,73025,salon ooh la la 133 n church st,1,
38034,good wood nashville 1307 dickerson pike,82664,good wood nashville 1307 dickerson pike,1,
88356,goodmans shoes 1300 e 86th st,29976,goodmans shoes 1300 e 86th st,1,
12044,gooey looies 231 mcclellan st,75292,gooey looies 231 mcclellan st,1,
52621,goose the market 2503 n delaware st,27867,goose the market 2503 n delaware st,1,
59156,supreme nails 9910 frankford ave,70880,supreme nails 9910 frankford ave,1,
2508,gossage jewelers 5302 charlotte ave,82959,gossage jewelers 5302 charlotte ave,1,
80642,the sanctuary on penn 701 n pennsylvania st,28886,the sanctuary on penn 701 n pennsylvania st,1,
83290,grable plumbing 3723 e hillsborough ave,164,grable plumbing co 3723 e hillsborough ave,1,
22601,grace  glory yoga fishtown 2220 frankford ave,74764,grace  glory yoga fishtown 2220 frankford ave,1,
24087,goldens fish and chicken 5102 e washington st,36357,goldens fish  chicken 5102 e washington st,1,
715,golden triangle 610 s 5th st,74025,golden triangle 610 s 5th st,1,
86843,golden sails jewelers 6950 22nd ave n,16140,golden sails jewelers 6950 22nd ave n,1,
55822,pomodoro east 701 porter rd,81118,pomodoro east 701 porter rd,1,
19473,glendale dental associates ii pc 6202 evanston ave,27011,glendale dental associates ii pc 6202 evanston ave,1,
55807,pools by jordan 13932 walsingham rd,12253,pools by jordan 13932 walsingham rd,1,
507,global appliance parts 141 w fisher ave,79724,global appliance parts 141 w fisher ave,1,
2808,global gifts 1300 e 86th st ste 17,27599,global gifts 1300 e 86th st ste 17,1,
91120,the spotted pig 9218 clayton rd,49318,the spotted pig 9218 clayton rd,1,
93810,the spectacle shoppe 1015 westhaven blvd ste 100,85589,the spectacle shoppe 1015 westhaven blvd ste 100,1,
16850,goddess nails 2663 gulf to bay blvd ste 940,6074,goddess nails 2663 gulf to bay blvd ste 940,1,
80828,the speaker exchange 8217 n nebraska ave,1050,the speaker exchange 8217 n nebraska ave,1,
57448,gold club tampa 6222 e adamo dr,545,gold club tampa 6222 e adamo dr,1,
20869,golden rule plumbing  contracting 1331 pottstown pike,53389,golden rule plumbing  contracting 1331 pottstown pike,1,
44130,gold seal roofing 1608 e 5th ave,5697,gold seal roofing 1608 e 5th ave,1,
7816,southern transit repair 5008 w linebaugh ave ste 51,8324,southern transit repair 5008 w linebaugh ave ste 51,1,
63014,goldberg myron dds 1528 walnut st ste 1725,64803,myron b goldberg dds 1528 walnut st ste 1725,1,
38465,golden bakery 12822 n 56th st,25268,golden bakery 12822 n 56th st,1,
38558,golden city gymnastics 930 lithia pinecrest rd,2382,golden city gymnastics 930 lithia pinecrest rd,1,
28106,the southern v 1200 buchanan st,85498,the southern v 1200 buchanan st,1,
83298,golden empress garden 618 south st,68706,new golden empress garden 618 south st,1,
16776,golden movers 5604 n 50th st,993,golden movers 5604 n 50th st,1,
45930,gracies milkshake bar 3814 charlotte ave,89928,gracies milkshake bar 3814 charlotte ave,1,
63886,the ruff life 48 s 3rd st,76349,the ruff life 48 s 3rd st,1,
45915,grand central at kennedy 1208 e kennedy blvd,7955,pour house at grand central 1208 e kennedy blvd,1,
38040,green ride 3220 gallatin pike,91699,green ride 3220 gallatin pike,1,
72851,greeks pizzeria 4901 n college ave,29603,greeks college 4901 n college ave,1,
31665,green angel cleaning services 7547 ravensridge rd,37276,green angel cleaning services 7547 ravensridge rd na,1,
71070,green dog wash 533 s howard ave,6238,green dog wash 533 s howard ave,1,
36250,green farm 10690 bustleton ave,62174,green farm 10690 bustleton ave,1,
12338,green garden 237 s 10th st,68025,green garden lin 237 s 10th st,1,
77112,poise hair boutique 9206 lackland rd,50120,poise hair boutique 9206 lackland rd,1,
41114,the pickering creek inn 37 bridge st,74457,the pickering creek inn 37 e bridge st,1,
26370,mewow cat cafe 3617 old easton rd,80423,mewow cafe 3617 old easton rd,1,
22988,southport discount appliance 7020 s madison ave,33070,southport discount appliance 7020 madison ave,1,
52441,the polish nail lounge 2403 fairmount ave,57792,polish nail lounge 2403 fairmount ave,1,
93197,green thumb nursery 6913 sheldon rd,2218,green thumb nursery 6913 sheldon rd,1,
2820,greenhouse environmental 1412 w waters ave ste 205,6697,greenhouse environmental 1412 w waters ave ste 205,1,
79960,greenstreet coffee co 1101 spruce st,67943,greenstreet coffee 1101 spruce st,1,
85381,greenway of nashville 6644 clearbrook dr,84121,greenway of nashville 6644 clearbrook dr,1,
47002,gregory a hillyard dmd 47 state rd,53273,gregory a hillyard dmd pc 47 state rd,1,
16922,metro meat market 5028 e 10th ave,23863,metro meat market 5028 e 10th ave,1,
2907,greko greek street food 704 main st,82381,greko greek street food 704 main street,1,
91959,gretchen j brewer  associates 2329 cottman ave,52248,gretchen j brewer od  associates 2329 cottman ave,1,
85560,greeks pizzeria 130 n delaware st,31374,greeks delaware 130 n delaware st,1,
84484,greek cafe 2021 mallory ln ste 102,87726,greek cafe 2021 mallory ln ste 102,1,
24935,the ridge nashville 333 54th ave n,85628,the ridge nashville 333 54th ave,1,
20671,grateful pets 1716 s broadway,41932,grateful pets 1716 s broadway,1,
33898,grand slam auto detail center 1401 w sligh ave,23142,grand slam auto detail center 1401 w sligh ave,1,
85079,grand wig house 2911 washington ave,45298,grand wig house 2911 washington ave,1,
55802,grande style pet grooming 15417 n dale mabry hwy,20570,grande style pet grooming 15417 n dale mabry hwy,1,
41221,granite world 7024 benjamin rd,3307,granite world 7024 benjamin rd,1,
2846,the resource exchange 1800 n american st,69644,the resource exchange 1800 n american st,1,
45177,grant christine pa 1407 w swann ave,5885,christine grant dmd pa 1407 w swann ave,1,
10881,poke it up 160 n gulph rd,78084,poke it up 160 n gulph rd,1,
85535,grassroots kava house 957 central ave,2870,grassroots kava house 957 central ave,1,
47217,gravois glass 6825 gravois ave,39679,gravois glass 6825 gravois ave,1,
24573,grecian island restaurant 223 e davis blvd,21770,grecian island restaurant 223 e davis blvd,1,
66714,gray dental care 625 berry rd,84509,gray dental care pc 625 berry rd,1,
63034,sure stop automotive 108 w brandon blvd,20681,sure stop automotive 108 w brandon blvd,1,
4217,grazia skin care studio  spa 312 e king st,70984,grazia skin care studio  spa 312 e king st,1,
20029,great eats sandwich company 6805 benjamin rd,24435,great eats sandwich company 6805 benjamin rd,1,
79727,poke bros 2414 elliston pl,85038,elliston 2414 elliston pl,1,
879,great nails  spa 3851 aramingo ave,67677,great nails and spa 3851 aramingo ave,1,
22025,great valley lockshop 16 church rd,52191,great valley lockshop 16 church rd,1,
38023,the print center 1614 latimer st,61665,the print center 1614 latimer st,1,
30110,fishtown nails bar cafe 2325 frankford ave,72368,fishtown nails bar cafe 2325 frankford ave,1,
81424,fishers fish and chicken 1385 w 86th st,35592,fishers fish and chicken 1385 w 86th st,1,
6023,healthcare complete 4455 telegraph rd,41311,healthcare complete 4455 telegraph rd,1,
28817,treehouse world 1442 phoenixville pike,59974,treehouse world 1442 phoenixville pike,1,
77645,triton stone group of nashville 3711 keystone ave,81350,triton stone group of nashville 3711 keystone ave,1,
65258,tristate creations 10 e 6th ave,57938,tristate creations 10 e 6th ave,1,
7860,quick muffler 121 7th ave s,80996,quick muffler 121 7th ave,1,
59446,quench lounge 13284 66th st n,9169,quench lounge 13284 66th st,1,
46669,trinity playgroup 2212 spruce st,53098,trinity playgroup 2212 spruce st,1,
20344,queenstylistas mane artistry 55 w lancaster ave,70257,queenstylistas mane artistry 55 w lancaster ave,1,
15302,omares irish pub 10253 bustleton ave,80490,omares irish pub 10253 bustleton ave,1,
32274,queenies pets 7174 germantown ave,62043,queenies pets 7174 germantown ave,1,
63206,trendy nail spa 509 e baltimore pike,71621,trendy nail spa 509 e baltimore pike,1,
85248,trend eye care ii 1501 n broad st ste 7,55618,trend eye care ii 1501 n broad st ste 7,1,
1551,trend eye care 180 w girard ave ste 5,51504,trend eye care 180 w girard ave ste 5,1,
8136,dunne law offices 1515 market st ste 1200,69261,dunne law offices pc 1515 market st ste 1200,1,
86031,queen express pizza 8101 stenton ave,80248,queen express pizza 8101 stenton ave,1,
48664,durante electric 717 spring mill ave,74125,durante electric 717 spring mill ave,1,
51193,duross  langel 117 s 13th st,64299,duross  langel 117 s 13th st,1,
32573,dynamic carpets 441 ivyland rd,68932,dynamic carpets 441 ivyland rd,1,
80510,dynasty super buffet 5433 nolensville pike,85258,dynasty super buffet 5433 nolensville pike,1,
4801,quantify fitness 224 s 11th st,90752,quantify fitness 224 11th st s,1,
51574,soulard coffee garden 910 geyer ave,40630,the soulard coffee garden 910 geyer ave,1,
85507,monte  sons auto repair 44 e walnut ln,55860,monte and sons auto repair 44 e walnut ln,1,
4741,trophy fish 2060 central ave,5950,trophy fish 2060 central ave,1,
76612,trophy room 5099 arsenal st,45823,the trophy room 5099 arsenal st,1,
17438,twin kegs 413 w thompson ln,83541,twin kegs 413 w thompson ln,1,
705,twisted metal offroad  diesel 6113 causeway blvd,11573,twisted metal offroad and diesel 6113 causeway blvd,1,
2842,dress for success indianapolis 820 n meridian st,28857,dress for success indianapolis 820 n meridian st,1,
22687,rachel oates family dental 1345 w main st,82521,rachel oates family dental p 1345 w main st,1,
23594,rabbit hole escape games 5205 n florida ave,26453,rabbit hole escape games 5205 florida ave,1,
38526,droege tree care 6770 olive blvd,40638,droege tree care 6770 olive blvd,1,
89767,r maurice bonilla md 905 w platt st,9977,r maurice bonilla md pa 905 w platt st,1,
34001,dry bones mud house 525 s meridian st,36129,dry bones mud house 525 s meridian st,1,
36536,duane reed gallery 4729 mcpherson ave,49718,r duane reed gallery 4729 mcpherson ave,1,
